,type_of_company,company_name,company_url
978,E-Commerce/App based Aggregator companies,Info Edg.(India),https://www.screener.in/company/NAUKRI
979,E-Commerce/App based Aggregator companies,FSN E-Commerce,https://www.screener.in/company/NYKAA
980,E-Commerce/App based Aggregator companies,One 97,https://www.screener.in/company/PAYTM
981,E-Commerce/App based Aggregator companies,Indiamart Inter.,https://www.screener.in/company/INDIAMART
982,E-Commerce/App based Aggregator companies,Easy Trip Plann.,https://www.screener.in/company/EASEMYTRIP
983,E-Commerce/App based Aggregator companies,Just Dial,https://www.screener.in/company/JUSTDIAL
984,E-Commerce/App based Aggregator companies,MSTC,https://www.screener.in/company/MSTCLTD
985,E-Commerce/App based Aggregator companies,Yatra Online,https://www.screener.in/company/YATRA
986,E-Commerce/App based Aggregator companies,Creative Newtech,https://www.screener.in/company/CREATIVE
987,E-Commerce/App based Aggregator companies,Vasa Denticity,https://www.screener.in/company/DENTALKART
988,E-Commerce/App based Aggregator companies,Nureca,https://www.screener.in/company/NURECA
989,E-Commerce/App based Aggregator companies,Macfos,https://www.screener.in/company/543787
990,E-Commerce/App based Aggregator companies,MOS Utility,https://www.screener.in/company/MOS
991,E-Commerce/App based Aggregator companies,Ahasolar Technol,https://www.screener.in/company/543941
992,E-Commerce/App based Aggregator companies,Pace E-Commerce,https://www.screener.in/company/543637
993,E-Commerce/App based Aggregator companies,Net Avenue,https://www.screener.in/company/CBAZAAR
994,E-Commerce/App based Aggregator companies,Womancart,https://www.screener.in/company/WOMANCART
995,E-Commerce/App based Aggregator companies,Olympia Industri,https://www.screener.in/company/521105
996,E-Commerce/App based Aggregator companies,Mish Designs,https://www.screener.in/company/544015
997,E-Commerce/App based Aggregator companies,Citizen Infoline,https://www.screener.in/company/538786
998,E-Commerce/App based Aggregator companies,Fone4 Communica.,https://www.screener.in/company/543521
999,E-Commerce/App based Aggregator companies,iStreet Network,https://www.screener.in/company/524622
1000,E-Commerce/App based Aggregator companies,JLA Infraville,https://www.screener.in/company/538765
1001,Edible Oil companies,Marico,https://www.screener.in/company/MARICO
1002,Edible Oil companies,Patanjali Foods,https://www.screener.in/company/PATANJALI
1003,Edible Oil companies,Adani Wilmar,https://www.screener.in/company/AWL
1004,Edible Oil companies,Guj. Ambuja Exp,https://www.screener.in/company/GAEL
1005,Edible Oil companies,Gokul Agro,https://www.screener.in/company/GOKULAGRO
1006,Edible Oil companies,BCL Industries,https://www.screener.in/company/BCLIND
1007,Edible Oil companies,M K Proteins,https://www.screener.in/company/MKPL
1008,Edible Oil companies,Gokul Refoils,https://www.screener.in/company/GOKUL
1009,Edible Oil companies,Kriti Nutrients,https://www.screener.in/company/KRITINUT
1010,Edible Oil companies,KN Agri Resource,https://www.screener.in/company/KNAGRI
1011,Edible Oil companies,Modi Naturals,https://www.screener.in/company/519003
1012,Edible Oil companies,Vijay Solvex,https://www.screener.in/company/531069
1013,Edible Oil companies,Ajanta Soya,https://www.screener.in/company/519216
1014,Edible Oil companies,Mangalam Global,https://www.screener.in/company/MGEL
1015,Edible Oil companies,Shri Venkatesh,https://www.screener.in/company/543373
1016,Edible Oil companies,Raj Oil Mills,https://www.screener.in/company/ROML
1017,Edible Oil companies,Rajgor Castor,https://www.screener.in/company/RCDL
1018,Edible Oil companies,CIAN Agro,https://www.screener.in/company/519477
1019,Edible Oil companies,Ambar Protein,https://www.screener.in/company/519471
1020,Edible Oil companies,Diligent Indust.,https://www.screener.in/company/531153
1021,Edible Oil companies,Shree Ram Prote.,https://www.screener.in/company/SRPL
1022,Edible Oil companies,Poona Dal & Oil,https://www.screener.in/company/519359
1023,Edible Oil companies,N K Industries,https://www.screener.in/company/NKIND
1024,Edible Oil companies,Ambo Agritec,https://www.screener.in/company/543678
1025,Edible Oil companies,Prima Industries,https://www.screener.in/company/531246
1026,Edible Oil companies,Natraj Proteins,https://www.screener.in/company/530119
1027,Edible Oil companies,Sarda Proteins,https://www.screener.in/company/519242
1028,Edible Oil companies,Paos Industries,https://www.screener.in/company/530291
1029,Edible Oil companies,Integ. Proteins,https://www.screener.in/company/519606
1030,Edible Oil companies,Khandelwal Extra,https://www.screener.in/company/519064
1031,Edible Oil companies,Pion. Agro Extr.,https://www.screener.in/company/519439
1032,Edible Oil companies,Progrex Ventures,https://www.screener.in/company/531265
1033,Edible Oil companies,Kanel Indust.,https://www.screener.in/company/500236
1034,Edible Oil companies,Sagar Soya Prod,https://www.screener.in/company/507663
1035,Education companies,Veranda Learning,https://www.screener.in/company/VERANDA
1036,Education companies,Shanti Educat.,https://www.screener.in/company/539921
1037,Education companies,Global Education,https://www.screener.in/company/GLOBAL
1038,Education companies,CL Educate,https://www.screener.in/company/CLEDUCATE
1039,Education companies,Droneacharya Aer,https://www.screener.in/company/543713
1040,Education companies,Drone Destinatio,https://www.screener.in/company/DRONE
1041,Education companies,Career Point,https://www.screener.in/company/CAREERP
1042,Education companies,VJTF Eduservices,https://www.screener.in/company/509026
1043,Education companies,Arihant Academy,https://www.screener.in/company/ARIHANTACA
1044,Education companies,Tree House Edu.,https://www.screener.in/company/TREEHOUSE
1045,Education companies,DSJ Keep Learn,https://www.screener.in/company/KEEPLEARN
1046,Education companies,Golden Crest,https://www.screener.in/company/540062
1047,Education companies,Virtual Global,https://www.screener.in/company/534741
1048,Education companies,Humming Bird Edu,https://www.screener.in/company/542592
1049,Education companies,Vantage Knowledg,https://www.screener.in/company/539761
1050,Education companies,MT Educare,https://www.screener.in/company/MTEDUCARE
1051,Education companies,LCC Infotech,https://www.screener.in/company/LCCINFOTEC
1052,Education companies,Moxsh Overseas,https://www.screener.in/company/MOXSH
1053,Education companies,Ascensive Educa.,https://www.screener.in/company/543443
1054,Education companies,Ironwood Educa,https://www.screener.in/company/508918
1055,Education companies,Kuberan Global,https://www.screener.in/company/543289
1056,Education companies,ACE EduTremd Ltd,https://www.screener.in/company/530093
1057,Electronics companies,Bharat Electron,https://www.screener.in/company/BEL
1058,Electronics companies,Honeywell Auto,https://www.screener.in/company/HONAUT
1059,Electronics companies,Syrma SGS Tech.,https://www.screener.in/company/SYRMA
1060,Electronics companies,Data Pattern,https://www.screener.in/company/DATAPATTNS
1061,Electronics companies,Cyient DLM,https://www.screener.in/company/CYIENTDLM
1062,Electronics companies,DCX Systems,https://www.screener.in/company/DCXINDIA
1063,Electronics companies,Shivalik Bimetal,https://www.screener.in/company/SBCL
1064,Electronics companies,Apollo Micro Sys,https://www.screener.in/company/APOLLO
1065,Electronics companies,Centum Electron,https://www.screener.in/company/CENTUM
1066,Electronics companies,Kernex Microsys.,https://www.screener.in/company/KERNEX
1067,Electronics companies,Vinyas Innovativ,https://www.screener.in/company/VINYAS
1068,Electronics companies,Danlaw Tech.,https://www.screener.in/company/532329
1069,Electronics companies,Spel Semiconduct,https://www.screener.in/company/517166
1070,Electronics companies,CWD,https://www.screener.in/company/543378
1071,Electronics companies,Pulz Electronics,https://www.screener.in/company/PULZ
1072,Electronics companies,Nitiraj Engineer,https://www.screener.in/company/NITIRAJ
1073,Electronics companies,Aplab,https://www.screener.in/company/517096
1074,Electronics companies,Fine Line Cir.,https://www.screener.in/company/517264
1075,Engineering companies,Lak. Mach. Works,https://www.screener.in/company/LAXMIMACH
1076,Engineering companies,Sterling & Wils.,https://www.screener.in/company/SWSOLAR
1077,Engineering companies,Tega Inds.,https://www.screener.in/company/TEGA
1078,Engineering companies,MTAR Technologie,https://www.screener.in/company/MTARTECH
1079,Engineering companies,Azad Engineering,https://www.screener.in/company/AZAD
1080,Engineering companies,Ideaforge Tech,https://www.screener.in/company/IDEAFORGE
1081,Engineering companies,Paras Defence,https://www.screener.in/company/PARAS
1082,Engineering companies,The Anup Enginee,https://www.screener.in/company/ANUP
1083,Engineering companies,Skipper,https://www.screener.in/company/SKIPPER
1084,Engineering companies,Thejo Engg.,https://www.screener.in/company/THEJO
1085,Engineering companies,HMT,https://www.screener.in/company/HMT
1086,Engineering companies,Rajoo Engineers,https://www.screener.in/company/522257
1087,Engineering companies,Forbes & Co,https://www.screener.in/company/502865
1088,Engineering companies,Axtel Industries,https://www.screener.in/company/523850
1089,Engineering companies,Bondada Engineer,https://www.screener.in/company/543971
1090,Engineering companies,CFF Fluid,https://www.screener.in/company/543920
1091,Engineering companies,Mold-Tek Technol,https://www.screener.in/company/MOLDTECH
1092,Engineering companies,Emkay Taps & Cut,https://www.screener.in/company/EMKAYTOOLS
1093,Engineering companies,Singer India,https://www.screener.in/company/505729
1094,Engineering companies,Macpower CNC,https://www.screener.in/company/MACPOWER
1095,Engineering companies,Affordable Robo.,https://www.screener.in/company/541402
1096,Engineering companies,Sealmatic India,https://www.screener.in/company/543782
1097,Engineering companies,BEW Engg,https://www.screener.in/company/BEWLTD
1098,Engineering companies,Electro Force,https://www.screener.in/company/EFORCE
1099,Engineering companies,Duncan Engg.,https://www.screener.in/company/504908
1100,Engineering companies,Loyal Equipments,https://www.screener.in/company/539227
1101,Engineering companies,Trident Techlabs,https://www.screener.in/company/TECHLABS
1102,Engineering companies,Sunita Tools Ltd,https://www.screener.in/company/544001
1103,Engineering companies,Lak. Auto. Looms,https://www.screener.in/company/505302
1104,Engineering companies,McNally Bharat,https://www.screener.in/company/MBECL
1105,Engineering companies,Debock Industrie,https://www.screener.in/company/DIL
1106,Engineering companies,Marshall Machin.,https://www.screener.in/company/MARSHALL
1107,Engineering companies,Presstonic,https://www.screener.in/company/PRESSTONIC
1108,Engineering companies,Holmarc Opto,https://www.screener.in/company/HOLMARC
1109,Engineering companies,Global Pet Indus,https://www.screener.in/company/GLOBALPET
1110,Engineering companies,ATV Projects,https://www.screener.in/company/500028
1111,Engineering companies,Promax Power,https://www.screener.in/company/543375
1112,Engineering companies,Ishan Internat.,https://www.screener.in/company/ISHAN
1113,Engineering companies,Ameya Precision,https://www.screener.in/company/AMEYA
1114,Engineering companies,Arrowhead Sepera,https://www.screener.in/company/544025
1115,Engineering companies,Saboo Brothers,https://www.screener.in/company/530267
1116,Engineering companies,Misquita Engg.,https://www.screener.in/company/542801
1117,Engineering companies,Transwind Infra.,https://www.screener.in/company/TRANSWIND
1118,Entertainment companies,Sun TV Network,https://www.screener.in/company/SUNTV
1119,Entertainment companies,Zee Entertainmen,https://www.screener.in/company/ZEEL
1120,Entertainment companies,PVR Inox,https://www.screener.in/company/PVRINOX
1121,Entertainment companies,TV18 Broadcast,https://www.screener.in/company/TV18BRDCST
1122,Entertainment companies,Saregama India,https://www.screener.in/company/SAREGAMA
1123,Entertainment companies,Wonderla Holiday,https://www.screener.in/company/WONDERLA
1124,Entertainment companies,Tips Industries,https://www.screener.in/company/TIPSINDLTD
1125,Entertainment companies,Hathway Cable,https://www.screener.in/company/HATHWAY
1126,Entertainment companies,Dish TV India,https://www.screener.in/company/DISHTV
1127,Entertainment companies,Prime Focus,https://www.screener.in/company/PFOCUS
1128,Entertainment companies,Imagica. Enter.,https://www.screener.in/company/IMAGICAA
1129,Entertainment companies,Den Networks,https://www.screener.in/company/DEN
1130,Entertainment companies,Media Matrix,https://www.screener.in/company/512267
1131,Entertainment companies,GTPL Hathway,https://www.screener.in/company/GTPL
